x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.034237265586853,-0.0547608137130737,-0.0057980400069652,-0.02981698513031,-0.1409851908683776,-0.0088630673035083,0.0090263485908508,-0.1786884367465973,-0.0140050910904108,0.0385366082191467,-0.2077503204345703,-0.0183774447559414,-0.0304970741271972,-0.1797544658184051,0.0057858703167141,-0.0370259881019592,-0.2379496693611145,-0.011556897361487,-0.044236421585083,-0.2001153826713562,-0.025653828915864,-0.0465762615203857,-0.154276967048645,-0.0323107829808293,-0.0046958923339843,-0.1791936457157135,-0.001149171546757,-0.009581983089447,-0.2468145489692688,-0.0185864018767176,-0.0198435187339782,-0.204440027475357,-0.029988010463029,-0.0252779722213745,-0.1539562940597534,-0.0327740749835072,0.0227099061012268,-0.1673203110694885,-0.0109894928081928,0.0263391137123107,-0.2447721362113952,-0.0244585453092156,0.0131654739379882,-0.2106453776359558,-0.0293223103999196,0.0041009783744812,-0.1674957275390625,-0.0302924654006062,0.0492398142814636,-0.1466419696807861,-0.0216218932091294,0.0303733944892883,-0.1744171679019928,-0.0314325904964505,0.0147534012794494,-0.133925974369049,-0.031073014300972,0.009299099445343,-0.0970876812934875,-0.0293917684375344,M
0.0,0.0,0.0,-0.0342090129852294,-0.0545181035995483,-0.0058549162072552,-0.0296574234962463,-0.1408925652503967,-0.0088908131306482,0.0095054507255554,-0.1784632205963134,-0.0139458672215653,0.0393204689025878,-0.2071226835250854,-0.0182247030620885,-0.0305160284042358,-0.1796807944774627,0.0056268210450696,-0.0370839238166809,-0.2380567491054535,-0.0114709091444922,-0.0440287590026855,-0.2005074024200439,-0.0255540887897325,-0.0464641451835632,-0.1547891497611999,-0.0322970840220762,-0.0048714876174926,-0.1789626181125641,-0.0012787161699918,-0.0097701549530029,-0.2464654445648193,-0.0184914599244905,-0.0195295214653015,-0.204692542552948,-0.0300302877163005,-0.024975299835205,-0.1543929576873779,-0.0330593342964959,0.0225876569747924,-0.1670330166816711,-0.0110733098422599,0.0268036723136901,-0.2439653277397155,-0.024424295786531,0.0140953063964843,-0.2113710939884185,-0.0298385619257999,0.0048134326934814,-0.168978214263916,-0.0313495489840818,0.049408733844757,-0.1463382840156555,-0.0216458196823907,0.0315473079681396,-0.1742461323738098,-0.031499730337174,0.0157719850540161,-0.1338810920715332,-0.0314392986779523,0.0095267295837402,-0.0965663790702819,-0.0301135572676969,M
0.0,0.0,0.0,-0.0339077711105346,-0.0551656484603881,-0.0060512720727672,-0.0293312668800354,-0.1444488167762756,-0.0088355885007729,0.0098577737808227,-0.1820470094680786,-0.0135317322918524,0.0399116277694702,-0.2106710970401764,-0.0172866358542194,-0.0298513770103454,-0.1845649778842926,0.0051823710902283,-0.0370978713035583,-0.2431043088436126,-0.0123511663758506,-0.0432329177856445,-0.1997140645980835,-0.0259239505165567,-0.0441875457763671,-0.1521134972572326,-0.0321075300806512,-0.0035020112991333,-0.1830280721187591,-0.0016524886367221,-0.0079360008239746,-0.2517157793045044,-0.0197034496003141,-0.0182825326919555,-0.2062083184719085,-0.0304958484256019,-0.0238785147666931,-0.154467761516571,-0.0325115415388097,0.0240398049354553,-0.1704830229282379,-0.0114918797397365,0.0263829231262207,-0.2490149438381195,-0.0259942169421663,0.012853980064392,-0.2111614048480987,-0.0306612848424663,0.0037596821784973,-0.1662349104881286,-0.0311524848574151,0.0505401492118835,-0.1495052576065063,-0.0220771747761716,0.0291019678115844,-0.1743301451206207,-0.0334518495136251,0.012827455997467,-0.129920482635498,-0.0337617228859414,0.0078672170639038,-0.0913798809051513,-0.0321744884484758,M
0.0,0.0,0.0,-0.0342928171157836,-0.0545735359191894,-0.0063664508556939,-0.0291168093681335,-0.1454097032546997,-0.009551147980801,0.0097793340682983,-0.1849623918533325,-0.014355513317696,0.0396192073822021,-0.2149032950401306,-0.0182419661937274,-0.0300179123878479,-0.1873429119586944,0.0032075482381515,-0.0379536151885986,-0.2452083230018615,-0.0143121341748155,-0.0444774031639099,-0.2019456326961517,-0.0280039478598155,-0.0454939007759094,-0.1535010933876037,-0.0343725756315507,-0.0041786432266235,-0.1857255399227142,-0.0035767443982877,-0.0096518397331237,-0.2534006834030151,-0.0221468192098654,-0.0206339955329895,-0.2074179947376251,-0.0330998935310162,-0.0261071324348449,-0.1540341973304748,-0.0350721590725697,0.0234448313713073,-0.1733101904392242,-0.0132503128183998,0.0253069996833801,-0.2502478063106537,-0.0274031349031247,0.0112088322639465,-0.2164744436740875,-0.0331041627136983,0.0021587014198303,-0.1730583608150482,-0.0346871875731267,0.0506277084350585,-0.152568519115448,-0.023667225664667,0.0279226303100585,-0.1721445620059967,-0.0342897847799577,0.0103698372840881,-0.1280716061592102,-0.0353011154143132,0.0048688650131225,-0.0894446969032287,-0.0346431285647668,M
0.0,0.0,0.0,-0.0341917276382446,-0.0539731383323669,-0.0081009107190936,-0.028740108013153,-0.1438049674034118,-0.0126121031600803,0.0112627148628234,-0.1837178170680999,-0.0181875123191446,0.0409798622131347,-0.2155832052230835,-0.0226101974505752,-0.0297182202339172,-0.1900295913219452,-0.0005879262127734,-0.0373094677925109,-0.2484295964241027,-0.0192608019817441,-0.0434654951095581,-0.2020181715488433,-0.0331963362652629,-0.0430502891540527,-0.1528967022895813,-0.0396912569660514,-0.0014088153839111,-0.1864572763442993,-0.0070324853543013,-0.0064852237701416,-0.2556303739547729,-0.0266771266717285,-0.0184624195098876,-0.20741868019104,-0.0376294503468841,-0.0235515832901,-0.1543154120445251,-0.0396127576488822,0.0269287824630737,-0.1716818809509277,-0.0163225798416704,0.0296987295150756,-0.2489977478981018,-0.031273930009064,0.0142288208007812,-0.2109423577785492,-0.0360635469216674,0.0054358839988708,-0.1665087342262268,-0.0369170407313674,0.0534039735794067,-0.1486232876777649,-0.0264718762147992,0.0290600657463073,-0.1670100092887878,-0.0378065208453506,0.0110169649124145,-0.1229990720748901,-0.0388259986895889,0.0066980123519897,-0.0872803926467895,-0.0380581008750766,M
0.0,0.0,0.0,-0.0349169969558715,-0.0544819831848144,-0.0079837093510093,-0.0291731357574462,-0.1448528170585632,-0.0129621873058738,0.0117363333702087,-0.1860802769660949,-0.0190502513580383,0.0433355569839477,-0.2178036272525787,-0.0240812763952078,-0.0309866070747375,-0.1918319165706634,-0.0019245606528954,-0.0386134982109069,-0.2510914802551269,-0.0212910656266274,-0.0449755787849426,-0.2036368250846862,-0.0354749706022801,-0.0444758534431457,-0.1532668471336364,-0.041982452981955,-0.0030822157859802,-0.1881510019302368,-0.0087870495774211,-0.008050262928009,-0.2581468224525451,-0.0293324903034033,-0.0204482078552246,-0.2077444195747375,-0.0400266159706177,-0.0253217816352844,-0.1523508429527282,-0.0414260026447834,0.025072693824768,-0.1731224954128265,-0.0184315998487534,0.0268769264221191,-0.2502338886260986,-0.0339513082437576,0.0106553435325622,-0.2118549644947052,-0.0384800579779209,0.0018831491470336,-0.1664990782737732,-0.0389504503839077,0.0518440008163452,-0.1499308943748474,-0.0288916487627091,0.0252953767776489,-0.166143536567688,-0.0402235571675362,0.0072355866432189,-0.1214820742607116,-0.0409801338248314,0.0040569901466369,-0.0846070647239685,-0.039937700741774,M
0.0,0.0,0.0,-0.0344858765602111,-0.0544838905334472,-0.0086365465055564,-0.028344452381134,-0.1472504138946533,-0.0134079169462779,0.0125800967216491,-0.1885309517383575,-0.0193319238703111,0.042383074760437,-0.222337007522583,-0.0238919027130464,-0.0300711393356323,-0.1935819685459137,-1.072816911573682e-05,-0.0371796488761901,-0.2539778649806976,-0.0195235490779737,-0.0429468154907226,-0.2049304246902465,-0.0338397689144471,-0.0419532060623168,-0.1544442176818847,-0.0405486702899793,-0.0015483498573303,-0.1891760826110839,-0.0066423329505482,-0.0065401792526245,-0.2593704462051391,-0.027722110224829,-0.0183300971984863,-0.207150787115097,-0.0390165701489308,-0.0228356719017028,-0.1520767211914062,-0.0408478446285585,0.0269291400909423,-0.1736970841884613,-0.0163311224411586,0.028609275817871,-0.2538548409938812,-0.0327113635818818,0.0136617422103881,-0.2118215560913086,-0.0367469146828511,0.0058698654174804,-0.1651862263679504,-0.0367120422403672,0.0536352396011352,-0.1501988172531128,-0.0269371338169435,0.0274959206581115,-0.1692980825901031,-0.0395259514431813,0.0098969340324401,-0.1228665709495544,-0.0403594516198495,0.0070437788963317,-0.0862439274787902,-0.0391728162746289,M
0.0,0.0,0.0,-0.0355068445205688,-0.0533643364906311,-0.0085397999584984,-0.029136300086975,-0.148292064666748,-0.0131647003665875,0.0128580331802368,-0.1901784539222717,-0.0188312003240298,0.0441635251045227,-0.2225314080715179,-0.0233275530711125,-0.0300937891006469,-0.1935817301273346,-0.0012815239690553,-0.0370619297027587,-0.254319965839386,-0.0200862692520331,-0.0439101457595825,-0.2049919366836547,-0.0337247079089593,-0.0434539318084716,-0.1538944244384765,-0.0400005331114243,-0.0021302103996276,-0.1894954442977905,-0.0078004057370435,-0.0069206357002258,-0.2596823573112488,-0.0280471531525563,-0.01948744058609,-0.2068074941635131,-0.0384442297593068,-0.0242727994918823,-0.1503880620002746,-0.0396516708508443,0.0260530114173889,-0.1743504106998443,-0.0172745393440436,0.027622103691101,-0.2556399703025818,-0.0329363806024503,0.012050986289978,-0.2146645188331604,-0.036842228271098,0.0040667057037353,-0.1674400568008422,-0.0368452196792077,0.0531222820281982,-0.1513006687164306,-0.0275881899372052,0.025485873222351,-0.1724790930747985,-0.039560863174529,0.0071416497230529,-0.1252565383911132,-0.0399664094522904,0.0043141841888427,-0.0862429141998291,-0.0385534999743413,M
0.0,0.0,0.0,-0.0336302518844604,-0.0519430637359619,-0.010319706073858,-0.0259227752685546,-0.1455327272415161,-0.0157623822082655,0.0161482095718383,-0.1861792206764221,-0.0220803143669741,0.0461503863334655,-0.2198788523674011,-0.0267736008603947,-0.0295978784561157,-0.1932611763477325,-0.0023788509637938,-0.0349354743957519,-0.254692018032074,-0.0226058764596359,-0.04142826795578,-0.2010632753372192,-0.0363462576855795,-0.0407262444496154,-0.148727536201477,-0.042323553024687,-0.0001147389411926,-0.187465488910675,-0.0083793429870979,-0.0040664076805114,-0.2582354545593261,-0.0310815619517939,-0.0169794559478759,-0.2003343403339386,-0.0410725148607866,-0.0214106440544128,-0.142740249633789,-0.0410734797109739,0.0287009477615356,-0.1706202626228332,-0.0176664674867765,0.0306776165962219,-0.2544571459293365,-0.0354462424506323,0.0148011445999145,-0.208291083574295,-0.0373092750300543,0.0075576901435852,-0.1605797410011291,-0.0349106053103582,0.0557858347892761,-0.1467792987823486,-0.027910419761099,0.029505431652069,-0.172605276107788,-0.0409547584344522,0.0113405585289001,-0.1256818175315857,-0.0401852959980146,0.0094454884529113,-0.0891446471214294,-0.0373017387677805,M
0.0,0.0,0.0,-0.0344905853271484,-0.052554965019226,-0.0107541122814041,-0.0270174145698547,-0.1471657752990722,-0.0166227446277957,0.0154213309288024,-0.189398318529129,-0.0233919472773891,0.0466558933258056,-0.2236359715461731,-0.0284934976478439,-0.0298044085502624,-0.1947115063667297,-0.0025058427234512,-0.0358320474624633,-0.2559047937393188,-0.0230718479832034,-0.0419241786003112,-0.2021843791007995,-0.037194553889833,-0.0410817265510559,-0.1493354439735412,-0.0433718190868717,-0.0003249645233154,-0.1887997388839721,-0.0084711910565715,-0.0044028162956237,-0.2600155770778656,-0.0313874633391719,-0.0172312259674072,-0.2021437585353851,-0.0414025002499442,-0.0217813253402709,-0.1440158486366272,-0.0413487778385501,0.0285102725028991,-0.1719039976596832,-0.0178053268571716,0.030108630657196,-0.2556027472019195,-0.0359035694380622,0.0139254331588745,-0.2087911963462829,-0.0374110789378505,0.0065261125564575,-0.1601835489273071,-0.0345738009889942,0.0556046962738037,-0.1482887864112854,-0.0281676427801471,0.0289735198020935,-0.175985187292099,-0.0412075073798519,0.0110767483711242,-0.1286608576774597,-0.0399674290200096,0.0096136331558227,-0.0912464261054992,-0.0366315805693489,M
0.0,0.0,0.0,-0.0345731377601623,-0.0533837676048278,-0.0101913557023749,-0.0272029638290405,-0.1476219892501831,-0.0158826679558501,0.0148181319236755,-0.1901750564575195,-0.0227240741820082,0.0462871193885803,-0.2240895628929138,-0.0278889898777947,-0.030332326889038,-0.1945832073688507,-0.0016217797397644,-0.0362558364868164,-0.256544291973114,-0.0220844176233754,-0.0422580242156982,-0.2032241225242614,-0.0361433968515143,-0.0414623022079467,-0.1507819890975952,-0.0423024491042838,-0.0013039112091064,-0.1891086995601654,-0.0078379277707085,-0.004909873008728,-0.2606653571128845,-0.0307410069377169,-0.0173110961914062,-0.2027699053287506,-0.040839892682527,-0.0219119787216186,-0.1448350548744201,-0.040842563715671,0.0273882150650024,-0.1729788482189178,-0.0174181655616507,0.0289278626441955,-0.2566727697849273,-0.0353777602882132,0.0128931403160095,-0.2100772559642791,-0.0369845413238749,0.0052922964096069,-0.1615363359451294,-0.0342204876811251,0.0547351241111755,-0.1501128673553466,-0.0280188628108248,0.0282550454139709,-0.1783589720726013,-0.0407084905178294,0.0106324553489685,-0.1312798857688903,-0.0394621499449954,0.0091521739959716,-0.0936739444732666,-0.0361981176407084,M
0.0,0.0,0.0,-0.0338437557220459,-0.0519205927848815,-0.0108714826175173,-0.0258010625839233,-0.1458602547645568,-0.0167156006911,0.0178443193435668,-0.1854338347911834,-0.0235294975110491,0.0480459332466125,-0.2173528373241424,-0.0288179624595841,-0.0315216779708862,-0.1911432147026062,-0.0031397988324215,-0.0375239849090576,-0.2551260590553283,-0.0234256922968825,-0.0437629222869873,-0.2010349333286285,-0.0370958331742485,-0.0422255396842956,-0.1498600244522094,-0.0432890128114422,-0.002568781375885,-0.1863442659378051,-0.0090163076066573,-0.0079115033149719,-0.256723940372467,-0.0328226160028179,-0.0200006961822509,-0.1958798766136169,-0.0435068938651284,-0.0234781503677368,-0.1381183266639709,-0.0439613606550892,0.0265794396400451,-0.1710663735866546,-0.0181689016291102,0.0266274213790893,-0.2575100064277649,-0.0372484657683571,0.0113337039947509,-0.2092101275920868,-0.0398269850530823,0.0050227642059326,-0.1603451371192932,-0.0377597953894337,0.054727554321289,-0.1489431262016296,-0.0282496787377795,0.0278363227844238,-0.1763298511505127,-0.0427192967155178,0.0093538165092468,-0.1266738772392273,-0.0427285503366192,0.0075184702873229,-0.0875287652015686,-0.0403152700283726,M
0.0,0.0,0.0,-0.0342628359794616,-0.0499725937843322,-0.0110815852315795,-0.0260908007621765,-0.1456107497215271,-0.0167952753038775,0.0190773010253906,-0.183756947517395,-0.0233481317193877,0.0511572360992431,-0.2122117280960083,-0.0283384449215304,-0.0304121971130371,-0.1914872527122497,-0.0036403395136517,-0.0364691615104675,-0.2541333138942718,-0.0237253900052678,-0.0428424477577209,-0.1992068290710449,-0.0372435092361342,-0.0415398478507995,-0.1471138596534729,-0.0432735248835456,-0.0015016198158264,-0.1864486336708068,-0.0093112499819767,-0.0069943666458129,-0.2562211751937866,-0.0328629627259147,-0.0185865759849548,-0.1954125761985778,-0.0432023383112323,-0.0216910243034362,-0.1368392705917358,-0.0432723923952949,0.0277499556541442,-0.1708006858825683,-0.0182541325123679,0.028390884399414,-0.257390409708023,-0.0368997655244243,0.0139281153678894,-0.2095867991447448,-0.0394965052039992,0.0079618096351623,-0.1604494452476501,-0.0373876183660399,0.0558733344078063,-0.1481824517250061,-0.0281430851103436,0.0302897691726684,-0.176490843296051,-0.0423761993081939,0.0120832324028015,-0.1269105672836303,-0.0423002331884276,0.0100640058517456,-0.0873375535011291,-0.0397642343671691,M
0.0,0.0,0.0,-0.0343590378761291,-0.0505937337875366,-0.0112577519817023,-0.0259984731674194,-0.1455476284027099,-0.0171246027080087,0.0186309814453125,-0.1838352680206298,-0.0237853733328847,0.0500822663307189,-0.2133034169673919,-0.0288295337436466,-0.0306935906410217,-0.1920554339885711,-0.0037744989590464,-0.0362542271614074,-0.2549686729907989,-0.02419914318898,-0.0427718758583068,-0.1998649835586547,-0.0378266816464929,-0.0416575670242309,-0.1479104161262512,-0.0438561683026819,-0.0013838410377502,-0.1867031455039978,-0.0094662812975911,-0.0059396028518676,-0.2572405934333801,-0.0332429950562982,-0.0181638598442077,-0.1965867280960083,-0.043516045573142,-0.0219088792800903,-0.1384584307670593,-0.0434989017871885,0.0279502868652343,-0.1706326603889465,-0.0184746702639131,0.0289329290390014,-0.2563203573226928,-0.0372544733313588,0.0140230059623718,-0.2080499529838562,-0.0394512360421686,0.0078096985816955,-0.1593419313430786,-0.0370272865025071,0.0560439825057983,-0.1477794647216797,-0.0284666420398025,0.0299403071403503,-0.1756595373153686,-0.042502949151185,0.0116794109344482,-0.126304805278778,-0.0421303754178552,0.0098768472671508,-0.0876433849334716,-0.0394024831680326,M
0.0,0.0,0.0,-0.0334402322769165,-0.050657570362091,-0.0103693677913838,-0.0257002115249633,-0.1462181806564331,-0.0156657918226414,0.0192564725875854,-0.1845805943012237,-0.0223398896735602,0.0505405664443969,-0.2108898162841797,-0.0272193624508076,-0.0289307832717895,-0.1928462088108062,0.0002141847405141,-0.0348970293998718,-0.2529075741767883,-0.0199675503056937,-0.0424613356590271,-0.1954916715621948,-0.0334973706733876,-0.0406588912010192,-0.14460289478302,-0.0395242123734647,-0.0003159046173095,-0.1873270869255066,-0.0057208881583505,-0.0048436522483825,-0.2537158727645874,-0.0301549917888337,-0.0178082585334777,-0.1896640360355377,-0.0401913261842423,-0.0209473967552185,-0.1323609352111816,-0.0394811182152921,0.0285620689392089,-0.1717989444732666,-0.0151897667777234,0.0292280316352844,-0.2570453286170959,-0.0346683821510964,0.0130142569541931,-0.2057182490825653,-0.0358657984864407,0.0065410733222961,-0.156826913356781,-0.0320489107501202,0.0561501383781433,-0.1500895619392395,-0.0256894397419387,0.0323858857154846,-0.1814914941787719,-0.0399920268785649,0.013856828212738,-0.1306608915328979,-0.0387935749125176,0.0117783546447753,-0.0913046598434448,-0.034913916034668,M
0.0,0.0,0.0,-0.0333799123764038,-0.0524226427078247,-0.0102818943406646,-0.0266422033309936,-0.1434593796730041,-0.0162523528407518,0.0161312222480773,-0.1808273196220398,-0.0235547842304413,0.0471218228340148,-0.2097038626670837,-0.0293415235202019,-0.0314028859138488,-0.1895281076431274,-0.0029320798195158,-0.0360810160636901,-0.2518396377563476,-0.023147691957206,-0.0432305335998535,-0.1960639357566833,-0.0361732719312613,-0.042162001132965,-0.1457043886184692,-0.0418606018494074,-0.0030211210250854,-0.1822636425495147,-0.0089456746201221,-0.0076563358306884,-0.250406950712204,-0.033248773760647,-0.0201483964920043,-0.1875554025173187,-0.0430210968326036,-0.0232981443405151,-0.1302671432495117,-0.0424525691042845,0.0257044434547424,-0.1652110815048217,-0.0181998899053041,0.02551931142807,-0.2482248246669769,-0.038269720024914,0.0093529224395751,-0.1995392739772796,-0.0404304815302793,0.0027393102645874,-0.1517752408981323,-0.0374054116974775,0.0534862875938415,-0.1420313119888305,-0.028229561619014,0.0266392230987548,-0.1709562242031097,-0.0430280668507521,0.0068055987358093,-0.1228523850440979,-0.0427344506452982,0.0036534070968627,-0.0834636688232421,-0.0396835384736959,M
0.0,0.0,0.0,-0.0334636569023132,-0.0503483414649963,-0.0102377812324334,-0.0266659259796142,-0.1431875824928283,-0.0160137460513283,0.0168854594230651,-0.1803809404373169,-0.0231299241019655,0.0480095744132995,-0.2069011628627777,-0.0285812103135754,-0.0311184525489807,-0.1894142925739288,-0.0018800556605924,-0.0358668565750122,-0.2509022355079651,-0.0224668485058714,-0.0426191687583923,-0.1936641037464141,-0.0359122482074667,-0.0411893725395202,-0.1423519849777221,-0.0417630960179735,-0.0024056434631347,-0.1826073229312896,-0.0079678398503233,-0.0072621703147888,-0.2504434585571289,-0.0333857078982759,-0.0192105770111084,-0.1858527958393097,-0.0436544035507608,-0.0218459367752075,-0.1273154020309448,-0.0429171797765661,0.0267540216445922,-0.1664684414863586,-0.0174045626951624,0.027252197265625,-0.2517881393432617,-0.0378420342637468,0.0116194486618042,-0.2021799087524414,-0.0397909385098387,0.0051327347755432,-0.1535754799842834,-0.0362346869839598,0.0549038648605346,-0.1447064280509948,-0.0276548144353796,0.0311164855957031,-0.176955372095108,-0.0423782047761847,0.012380301952362,-0.1283113360404968,-0.0416210432483126,0.0096291899681091,-0.0888468623161315,-0.0380340841545034,M
0.0,0.0,0.0,-0.0327159166336059,-0.0509753823280334,-0.0107137575243427,-0.0258880257606506,-0.1441657543182373,-0.0161903980617239,0.0168893933296203,-0.1810180842876434,-0.0227976250891401,0.0472638010978698,-0.2101020514965057,-0.0277418247853233,-0.0299901962280273,-0.1912950575351715,-0.001061458765605,-0.037148892879486,-0.249943733215332,-0.0215181499217465,-0.0438116192817688,-0.1938115060329437,-0.0353114600722506,-0.0428995490074157,-0.1423149108886718,-0.04131860988781,-0.0026180148124694,-0.1849937438964843,-0.006737654140295,-0.0096723437309265,-0.2491418123245239,-0.0308689023797228,-0.0208712816238403,-0.1858812272548675,-0.0408833804969503,-0.0240551829338073,-0.128193199634552,-0.0403016056363298,0.0256006121635437,-0.168515920639038,-0.0159588936214163,0.0238511562347412,-0.2476237714290619,-0.0355873662476255,0.0095139145851135,-0.1983443200588226,-0.0376631948594763,0.0026369094848632,-0.1508038640022277,-0.0345946806912138,0.0531333684921264,-0.1455670595169067,-0.0261290907357647,0.0278933048248291,-0.1708365678787231,-0.0406948212032034,0.009808599948883,-0.1205368638038635,-0.0401057261471464,0.006195843219757,-0.0814051628112793,-0.036756924862118,M
0.0,0.0,0.0,-0.032831847667694,-0.0495219826698303,-0.0106138259748718,-0.0261247158050537,-0.1409468054771423,-0.0166912412847182,0.0170748829841613,-0.1761581599712371,-0.0236823576147457,0.0479609966278076,-0.2016403377056121,-0.0290663874353072,-0.0306916236877441,-0.1905083358287811,-0.003250986907517,-0.0366416573524475,-0.2491711974143982,-0.0240254009718796,-0.0429651737213134,-0.1924194693565368,-0.0378159339184662,-0.041370153427124,-0.1410372257232666,-0.0437837856466671,-0.0025145411491394,-0.1837691068649292,-0.0091703160310885,-0.0079656839370727,-0.2507451772689819,-0.0335615890676876,-0.0196171998977661,-0.1879647970199585,-0.0432347560877701,-0.0223676562309265,-0.1296852231025695,-0.0424175466055771,0.0263121128082275,-0.1669034361839294,-0.0184090694988867,0.0269538760185241,-0.2482765913009643,-0.0383950340206524,0.0124921202659606,-0.199887216091156,-0.0403703841025731,0.0065643191337585,-0.151922345161438,-0.0371248925681015,0.053715169429779,-0.1435540914535522,-0.0284935812110802,0.0293247103691101,-0.1724883913993835,-0.0433227846975228,0.0103184580802917,-0.1220238208770752,-0.0424417200143238,0.0068688988685607,-0.0811716318130493,-0.038871889805307,M
0.0,0.0,0.0,-0.0329626202583313,-0.0495692491531372,-0.0112737943334195,-0.0264752507209777,-0.1404356956481933,-0.0175737836314056,0.015755295753479,-0.1775100529193878,-0.0246445783329818,0.0459907054901123,-0.2055788338184356,-0.0299086277289006,-0.0312880873680114,-0.1889818012714386,-0.0036819938020471,-0.0374047756195068,-0.2479595243930816,-0.0244768471372935,-0.0428492426872253,-0.1916455626487732,-0.0381713104350183,-0.0409045815467834,-0.1409257054328918,-0.0441172686321351,-0.0027013421058654,-0.1825525760650634,-0.0091587598351452,-0.0082612633705139,-0.2486466169357299,-0.0337899965149972,-0.0188828110694885,-0.1857491433620453,-0.0432557915253255,-0.0215224027633667,-0.1282697319984436,-0.0421883542937848,0.0262879133224487,-0.1657739281654358,-0.0179869015616986,0.025582730770111,-0.2454152703285217,-0.0374564160508725,0.0121040344238281,-0.195991575717926,-0.0381754604084108,0.0067405700683593,-0.1490730047225952,-0.0341319371862027,0.0541982054710388,-0.1426870822906494,-0.0278245271099422,0.028845191001892,-0.1702635884284973,-0.0415807035667512,0.0116128921508789,-0.1210569143295288,-0.0399347771806333,0.0098777413368225,-0.0833780765533447,-0.0359587487680528,M
0.0,0.0,0.0,-0.0330708622932434,-0.0492078065872192,-0.0112945371249679,-0.0265402197837829,-0.1399981379508972,-0.017587480967677,0.0160949826240539,-0.1762274801731109,-0.0246902982646588,0.0463706851005554,-0.2035020291805267,-0.0299819781387213,-0.0309898853302001,-0.1893683075904846,-0.003015275014377,-0.0373576879501342,-0.2475451231002807,-0.0239624212438229,-0.0427215099334716,-0.1906778812408447,-0.0378933343047265,-0.0407434105873107,-0.1396803855895996,-0.0439151058847073,-0.0024394989013671,-0.1828328073024749,-0.0084478248784307,-0.0080650448799133,-0.2480818033218383,-0.0332629474753503,-0.0190404653549194,-0.1846138536930084,-0.0429241749400262,-0.021823227405548,-0.1269494891166687,-0.0418468284362916,0.0264952182769775,-0.1661497950553894,-0.0172994769120578,0.026138961315155,-0.2462782859802246,-0.0369616988057259,0.0121777057647705,-0.1967909932136535,-0.0377424600476388,0.0065332651138305,-0.1497493386268615,-0.0335716101283196,0.0542705059051513,-0.1431474089622497,-0.0271610896045331,0.0297812223434448,-0.1715176105499267,-0.0410774069780472,0.0124975442886352,-0.1216721534729003,-0.0392622406536702,0.010673701763153,-0.0834266543388366,-0.0349979269260529,M
0.0,0.0,0.0,-0.0315423607826232,-0.0522149801254272,-0.0097510346410558,-0.0262284278869628,-0.1362382173538208,-0.0158542270971224,0.01307874917984,-0.1737593710422516,-0.0236706013990328,0.0419601202011108,-0.2026944458484649,-0.0299315366161749,-0.0300385355949401,-0.1824817061424255,0.0002943473785421,-0.0382839441299438,-0.2398020029067993,-0.019984342829673,-0.0440595746040344,-0.1874722838401794,-0.0341752941919253,-0.0425372123718261,-0.1384182572364807,-0.0404823149753497,-0.0043702721595764,-0.1764537096023559,-0.0056323164341733,-0.0115475058555603,-0.2383370399475097,-0.0284087944043562,-0.0217378139495849,-0.179914116859436,-0.038178610355942,-0.0247977375984191,-0.1258640885353088,-0.0381407614065096,0.0225830674171447,-0.1605925559997558,-0.0150047128287837,0.0194359421730041,-0.2341415286064148,-0.0335586543394015,0.0056104063987731,-0.1851358413696289,-0.0345399256063387,-0.000299334526062,-0.1376785635948181,-0.0308432511253045,0.0497267842292785,-0.1384307146072387,-0.0254718630773709,0.0248073935508728,-0.165062665939331,-0.0387336264563487,0.0071513056755065,-0.11869877576828,-0.0372913058114932,0.0037023425102233,-0.080776035785675,-0.0333801049006865,M
0.0,0.0,0.0,-0.0309747457504272,-0.048456847667694,-0.0102459962741363,-0.0251605510711669,-0.1347799897193908,-0.0163887485192049,0.0153070092201232,-0.169957548379898,-0.0239229991362321,0.0436202883720397,-0.193093717098236,-0.0297059367672432,-0.0290525555610656,-0.1820617318153381,-0.0008957215846407,-0.0357992053031921,-0.2362422049045562,-0.0218322078958976,-0.0411217212677001,-0.1819824576377868,-0.0361989668832052,-0.0389584302902221,-0.133485734462738,-0.0426495156512487,-0.0024991035461425,-0.1759551763534546,-0.006795746021055,-0.0085572600364685,-0.2370142638683319,-0.0314299508259523,-0.018384039402008,-0.1757951974868774,-0.0410054481849897,-0.0204077363014221,-0.120886743068695,-0.0400800152943361,0.0249682068824768,-0.1601003408432006,-0.0161686844454038,0.0237319469451904,-0.2352960109710693,-0.0354012481198537,0.0104226469993591,-0.1867982149124145,-0.0356692380533445,0.0052660703659057,-0.1414008140563964,-0.031085991047405,0.0520761013031005,-0.138159692287445,-0.0266700617299306,0.0314581990242004,-0.1656568050384521,-0.0394958636985052,0.0141392946243286,-0.1194774508476257,-0.0373083881364095,0.0108800530433654,-0.0832453966140747,-0.0328711762354601,M
